SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;148067253,48606253;12168,288847905547;3260,2983391110756;24,117728630675508;12,984487295150757
9;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};3;171655101,00640216;13101,721299371398;3276,9520271085785;26,37933264419243;10,209835767745972
9;{'C': 1255555, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};4;4066482299,622347;63768,97599634439;30768,76369323844;75,49194010441828;11,927819013595581
9;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};5;200642919,17363486;14164,84801096132;5383,982614285138;30,605458714645657;7,171107292175293
9;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};6;211061284,82020676;14527,94840368752;4499,843985844418;31,627543762061876;5,642411708831787
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};1;238998186,7665092;15459,566189466936;4413,392684517981;12,105800746814852;6,943364143371582
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;259679605,05926576;16114,577408646674;5050,0861906213395;12,74160537351249;10,500472784042358
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};3;281851049,48535115;16788,420100931213;6923,647720428846;13,964454060553786;11,027278900146484
11;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-06, 'kernel': 'rbf'};4;294186467,22859794;17151,864832390616;9798,075841482525;14,840294736770195;11,380998134613037
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};5;294633851,31815916;17164,901727599816;9399,177013795503;14,91777761242012;11,467934131622314
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};6;293309823,8096139;17126,29042757403;8549,592337143928;14,865376526797345;11,136150360107422
12;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;33789624,96370138;5812,884392769341;1214,7869387309038;12,053673808018667;8,72083592414856
12;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};2;34890388,77513966;5906,808679408845;1351,7825023909027;12,407699705799839;9,899018287658691
12;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;37531545,8286212;6126,299521621613;1142,471799664534;12,784237136586206;10,76001787185669
12;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;36275003,98112717;6022,8733990618775;1320,159565573893;12,83102971293571;11,33808946609497
12;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;39858045,73213059;6313,32287564406;1415,7290782950222;13,595924173687369;11,693400621414185
12;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};6;35169952,59867886;5930,426004822829;1449,5803540908237;12,93407106548598;11,532186508178711
13;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;55173310864,44934;234889,99736993772;62854,53588783409;136,49243804756534;7,6692845821380615
13;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};2;63977255262,51478;252937,25558429462;94130,16414820807;147,54007523197902;10,110337018966675
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};3;66563300264,058304;257998,64391902974;97005,69591350944;153,3476458990509;7,26064920425415
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};4;68115030122,43439;260988,56320236408;98428,53234007157;156,54257643441403;8,707957029342651
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};5;69389528503,29294;263418,9220676695;103995,11041165332;159,57065034400682;8,500979661941528
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};6;72121491003,68651;268554,4470003923;113818,66829854416;165,98409057416671;8,87931227684021
