SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
5;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};4;6821564.3201040635;2611.8124588308524;1837.4962458365862;14.258109252503145;2.5906014442443848
5;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};5;7053580.019923995;2655.8576806606175;1972.4679228662135;14.921645891863925;2.599261522293091
5;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};6;4328787.060966965;2080.5737336049797;961.8118288342448;11.010274178084032;2.619157314300537
6;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;3600453.6478602793;1897.4861390429917;1811.1927810394404;29.586441354383503;2.3885104656219482
6;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'};2;4953976.302529615;2225.752974282999;2124.0178040884803;34.666280506542556;2.3881030082702637
6;{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;2740139.264233585;1655.3366014903388;1439.1876974832653;24.573473790375534;2.337554693222046
6;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;654640.4809462241;809.0985607119964;628.655904177338;11.198654525228015;2.448059320449829
6;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};5;648684.8676742985;805.4097514149543;640.4254947913146;11.307301072723037;2.4597015380859375
6;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};6;385887.8361912809;621.198709103038;403.67147925584413;8.000411856360271;2.523568630218506
7;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};1;40404930.12980914;6356.487247671401;6497.561062427732;47.52890984982056;2.5265936851501465
7;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'};2;5080834.197070436;2254.0705838705308;1222.208519926413;16.46277111241702;2.452928304672241
7;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};3;4484152.851353199;2117.5818405325444;1246.519443543095;16.49830064146854;2.514285087585449
7;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};4;5070197.5065026535;2251.7099072710616;1079.8859555255021;16.857761176314753;2.6075408458709717
7;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};5;4789622.37670897;2188.520590880737;1043.4790824076936;16.477440195799367;2.663459062576294
7;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};6;4739077.458709197;2176.9422267734158;1352.7641162452128;16.98395508627346;2.7212109565734863
8;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'};1;270035.44490035623;519.6493480226413;395.3464515929936;10.73065991806309;2.020265817642212
8;{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};2;217818.57294538515;466.7103737280597;429.83210053662833;9.82854529986137;2.021359443664551
8;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};3;63944.23841692071;252.87198029224334;94.071475463767;3.7217768052435187;1.9275341033935547
8;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};4;70901.49787775334;266.2733517980223;139.04034771263696;4.400560296252936;1.9998128414154053
8;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};5;68233.15451039195;261.2147670220655;54.92878708866374;3.281846619091544;2.0334348678588867
8;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};6;68312.9331203596;261.3674293410707;130.2391824860474;4.189065854336245;2.0817437171936035
9;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};1;737813.9930201494;858.9609962158639;87.98657954223017;4.3861795127477805;1.1812114715576172
9;{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'};2;781231.5828455968;883.8730581059685;110.10515203872274;4.491452316689553;1.1604506969451904
9;{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};3;1409795.15472691;1187.3479501506329;981.0364028414942;10.177079693218971;1.2279062271118164
9;{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};4;1131424.4094847033;1063.6843561342355;622.4804009528998;7.659733005068994;1.2676808834075928
9;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};5;775869.4128422606;880.8344979860068;234.8838295306141;5.215328939039754;1.263516902923584
9;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};6;807730.1761166949;898.7381020723974;277.86573255092844;5.474363461289878;1.299891471862793
11;{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-05, 'kernel': 'rbf'};1;5485330.463759662;2342.0782360458547;1906.7831741677219;10.08764067296966;2.9911444187164307
11;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'};2;2636824.9936360437;1623.8303463219438;1214.006523699176;6.857071859065493;2.792555809020996
11;{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;18581241.11943253;4310.596376307173;4430.510704491781;21.035753677093002;2.891667366027832
11;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};4;5526941.831508232;2350.9448805763677;2304.101396894257;11.284867254700385;3.0193893909454346
11;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'};5;6560820.177771084;2561.409802778752;2540.84518712966;12.313927859343817;3.0587568283081055
11;{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'};6;3476196.2259777174;1864.4560134199244;1674.6538884882248;8.710347879318263;3.094594717025757
12;{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-06, 'kernel': 'rbf'};1;4101995.9738352406;2025.3384837688836;2063.3918836623466;23.66087581907429;2.9040815830230713
