SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
12;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;33330539,78166609;5773,2607581561815;1204,0286054164499;11,907460749588573;0,2839982509613037
12;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;33661133,443020746;5801,821562494037;1348,4502646120163;12,052689475487496;0,2830026149749756
12;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;35167988,005035244;5930,260365703621;1046,484566932908;12,2199539056866;0,31100010871887207
12;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;34115713,930845074;5840,865854549741;1270,8323551050053;12,107864258359207;0,2310013771057129
12;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;37094968,92643103;6090,56392515759;1351,444326113502;12,74350456277788;0,3579976558685303
12;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};6;31871099,70006503;5645,449468382923;1422,1348724232485;11,862113850160583;0,20900392532348633
13;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;53988854399,05145;232355,01801995034;63023,425955830025;133,82270324292094;0,18300414085388184
13;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};2;61693709210,7476;248382,1837627401;88961,37750827204;142,30842415026328;0,17192721366882324
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};3;62978084719,05266;250954,34787835946;89518,62486527866;145,0982999803761;0,1659996509552002
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};4;63189429671,49169;251375,07766580937;90136,89445109694;145,34148444052738;0,1530013084411621
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};5;63118025077,252655;251233,0095295056;89928,25711083884;145,25942095216908;0,1560039520263672
13;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};6;64130902328,63506;253240,79909966138;92903,80479842421;147,71930216515204;0,15999937057495117
