SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
11;{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};2;270492133.33648986;16446.645048048245;3305.3294307829638;12.189257070526612;17.131464958190918
11;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;275387226.01362526;16594.795148287467;2894.684815654822;12.277740721561072;13.85400128364563
11;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;259693157.25776884;16114.997898162099;3035.5134393404005;11.857174360458721;18.54399824142456
11;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;263502352.75483853;16232.755550270525;3248.3586849402054;12.066922375343285;17.606303691864014
11;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;270419228.6138203;16444.4284976347;3629.484695963969;12.194734275853524;16.845829486846924
12;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};1;32856249.728871863;5732.037136033913;1126.2667425166364;11.76681495019462;20.983720541000366
12;{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};2;35174448.93676501;5930.805083356307;1460.35498379638;12.394937261350254;16.564666271209717
12;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;37007229.6233657;6083.356772651568;1620.2823242634622;12.815486312253343;14.204550743103027
12;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;33980711.824127264;5829.297712771862;1142.8170115826651;12.106099206011445;20.08084511756897
12;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;34233983.52490419;5850.981415532286;1212.8184449595028;12.220217406663544;18.233411073684692
12;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;38023923.95103798;6166.354186311226;1319.8734885508638;12.892336432156181;17.19524312019348
13;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};1;15687258396.23758;125248.78600704113;20446.863452158577;45.71067891999098;21.550459384918213
13;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};2;28845644199.449005;169840.05475578783;67388.15349922716;69.87495014360603;22.20375347137451
13;{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;26978089428.087513;164250.08197284868;63951.62142273053;70.06549187255987;16.58852767944336
13;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;25047984954.656338;158265.55201513795;55841.220772775996;69.28290530387548;18.783113718032837
13;{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;21198737399.164017;145597.86193198035;46570.30663081299;61.60837407420284;18.49375891685486
13;{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;38500760859.01732;196216.10754221305;94735.2153052534;98.41666681987506;16.56689143180847
