SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
12; LSTM(100,96,90);2;670236,8187009448;818,6799244521297;225,34673288574004;6,421434805783924;11,258358478546143
12; LSTM(100,96,90);3;603829,2011402848;777,0644768230528;240,5587012023925;6,276061007585097;10,951384782791138
12; LSTM(100,96,90);4;503842,83983942587;709,8188781931809;238,7063617132244;5,9895198468621835;11,489584922790527
12; LSTM(100,96,90);5;513648,3642346778;716,6926567467242;260,8429351116656;6,099531452969278;11,274303674697876
12; LSTM(100,96,90);6;510961,802945503;714,815922420243;241,76885937500083;6,045474578805752;10,838762283325195
13; LSTM(100,96,90);1;109322309,81618403;10455,73095561396;2867,0389829163832;28,721926873568936;9,543094158172607
13; LSTM(100,96,90);2;125810357,8905475;11216,521648467831;2582,0753838752053;26,306926628335503;9,674652814865112
13; LSTM(100,96,90);3;121100378,30825397;11004,561704504817;2730,3794489492357;28,677481657406194;9,587944030761719
13; LSTM(100,96,90);4;115063795,79383981;10726,77937658083;2859,3911249999946;30,516519320475016;9,58096718788147
13; LSTM(100,96,90);5;137726681,7690414;11735,701162224666;3083,4175678714964;33,69512655710642;9,67664647102356
13; LSTM(100,96,90);6;161849309,21091175;12722,000990839128;3137,660218750003;36,72584688890136;9,431464433670044
