SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
9;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);3;169675880.57114282;13025.96946761134;2953.5156951937533;25.972352115344027;9.066718578338623
9;SVR-LSTM{'C': 1255555, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;134244010.65369996;11586.371764003603;6318.496947448173;22.72388980947815;7.909687042236328
9;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);5;200525953.46596503;14160.718677594194;5135.997801052377;30.593343030472493;7.127750396728516
9;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;211005789.2852942;14526.038320385025;4362.353862246033;31.605650098310363;7.1688573360443115
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;238995905.90447986;15459.49242066116;4412.599929010525;12.105656401028797;7.684662342071533
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;259479479.7159703;16108.366761281863;4997.103967561969;12.734599099926818;6.09075140953064
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);3;290577509.0695309;17046.3341827365;7734.324236671615;14.291520627252227;4.64191460609436
11;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);4;248445011.23375672;15762.138536180828;4374.558229021495;12.24733339098664;4.020792245864868
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);5;295933466.87877643;17202.716845858286;9499.616468037813;14.973283810355264;9.42571234703064
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;293797731.19981307;17140.528906653173;8587.646485922327;14.888697254724068;10.241938352584839
12;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;33790531.157396086;5812.962339237722;1214.2593528639773;12.053805539782276;11.098060369491577
12;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;34880793.28624303;5905.996383866403;1345.1007872608898;12.405838630509502;11.317042827606201
12;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;38283721.74813089;6187.384079571179;1275.674266925842;12.894825900601361;10.515515804290771
12;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;36849684.58596908;6070.394104666441;1229.90773605695;12.926799586515667;11.140947580337524
12;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;39457504.32923634;6281.520861163826;1538.626947736986;13.653777475910081;10.682714939117432
12;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;34785566.089681275;5897.928966144072;1625.132421748407;12.923428314555913;11.123702764511108
13;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;54747765772.23452;233982.40483471085;62584.15699231526;135.97910401303744;11.773844957351685
13;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2;62747233526.702034;250493.97902285404;90492.57501409887;146.1315513167078;10.431483030319214
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);3;66616489093.38196;258101.70300364535;97103.04682839187;153.40756627568425;10.540944814682007
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);4;67839418001.94887;260460.01228969652;97677.83214282879;156.2234259772496;10.690645933151245
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);5;69330392847.98126;263306.6517351608;103812.14274363316;159.50137265094338;7.544097423553467
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);6;72060153154.44106;268440.2226836378;113667.44749798419;165.91313636296405;7.582714080810547
