SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
1; LSTM(100,96,90);1;353894531.5202884;18812.084720208135;2779.8911014598125;68.16123192694313;9.00363278388977
1; LSTM(100,96,90);2;413570221.20659345;20336.425969343618;4752.509438181558;95.10011495297005;8.304231405258179
1; LSTM(100,96,90);3;445382666.713895;21104.0912316521;4233.126625681558;82.72318945892691;9.060632705688477
1; LSTM(100,96,90);4;369515132.1989283;19222.776391534295;3522.958334844938;101.15524160687033;7.5577309131622314
1; LSTM(100,96,90);5;519074766.09398115;22783.212374333456;4356.062133908315;161.56186250577994;7.861709356307983
1; LSTM(100,96,90);6;697097956.8950455;26402.612690698727;8062.59114414292;169.57226555159627;7.965294122695923
4; LSTM(100,96,90);1;324620318.0151283;18017.22281638123;2021.2576826171862;20.621878300893602;8.811540365219116
4; LSTM(100,96,90);2;304505759.0099316;17450.09338112354;2141.6354176394525;19.9063449299046;8.98296594619751
4; LSTM(100,96,90);3;403695721.4799359;20092.18060539811;2680.597855566404;23.250070443131218;9.66577434539795
4; LSTM(100,96,90);4;293047103.6522653;17118.61862570299;2576.8150364746107;20.200680722738692;11.415418148040771
4; LSTM(100,96,90);5;411737525.01626635;20291.316492930328;6020.910136865234;24.630804786079953;9.759119033813477
4; LSTM(100,96,90);6;475596886.1925563;21808.183926970083;2984.8072239746107;26.057416427525265;10.317445278167725
5; LSTM(100,96,90);1;359475722.30494756;18959.844996859745;2228.6517865616916;14.039901305969307;10.222286939620972
5; LSTM(100,96,90);2;373350947.3886122;19322.291463193804;2425.2447640624887;14.54922928031796;10.210859298706055
5; LSTM(100,96,90);3;452497170.13533634;21271.980870039733;2869.7479771484504;15.018708906349243;9.896949291229248
5; LSTM(100,96,90);4;337380628.3444191;18367.923898590692;3662.102413384535;14.700185196587778;11.843405485153198
5; LSTM(100,96,90);5;304756665.0334371;17457.28114665732;3237.9041552001872;14.102586054204973;10.459030866622925
5; LSTM(100,96,90);6;298653408.9093519;17281.59161967878;3525.474465679683;14.178296357584278;9.158376693725586
6; LSTM(100,96,90);1;22392328.87772374;4732.053346880584;834.4011509633201;12.019488934232282;9.090605020523071
6; LSTM(100,96,90);2;23264930.808670845;4823.373384745457;692.3753199057173;12.106902665700312;9.537108898162842
6; LSTM(100,96,90);3;22838790.424226977;4778.994708537244;723.0475719570895;12.066314048176945;9.90181827545166
6; LSTM(100,96,90);4;22696348.030370094;4764.068432586805;724.7373914530472;11.952640354046078;10.687262773513794
6; LSTM(100,96,90);5;22734722.673119687;4768.094239118988;728.7274215557118;12.119447856642156;10.027472257614136
6; LSTM(100,96,90);6;22764543.798082124;4771.220367797124;811.4690745073276;12.14730279071256;9.33080267906189
7; LSTM(100,96,90);1;111248009.23620462;10547.41718318777;4334.290896237639;13.60193503887703;9.476318836212158
7; LSTM(100,96,90);2;99393165.98001623;9969.612127862158;3959.7256864510127;12.693262354071095;9.64176344871521
7; LSTM(100,96,90);3;99061564.33581418;9952.967614526542;3574.065738203659;12.43083593420207;9.27499008178711
7; LSTM(100,96,90);4;109722078.71616323;10474.830724940774;4039.5099232579814;13.206527262788631;9.232131958007812
7; LSTM(100,96,90);5;128224211.58433145;11323.613009297495;4504.078163550061;14.480862072774247;9.679636716842651
7; LSTM(100,96,90);6;133501609.92048067;11554.289676154076;3575.3006579503344;14.599060140624273;9.987606287002563
8; LSTM(100,96,90);1;15927728.74960478;3990.9558691627726;552.6123433666653;13.772630796520636;9.249065637588501
8; LSTM(100,96,90);2;15450884.622842228;3930.7613286540595;552.4914413269034;13.709431051234528;9.120506763458252
8; LSTM(100,96,90);3;15355637.89156573;3918.627041651927;676.5572221232105;13.849090355850974;9.322827816009521
8; LSTM(100,96,90);4;15331514.428979984;3915.5477814706824;715.9901072424054;13.814274456020744;9.325820446014404
8; LSTM(100,96,90);5;15618722.76742657;3952.0529813536878;646.3114959482755;13.85545976143242;9.34276270866394
8; LSTM(100,96,90);6;15230212.270935602;3902.590456470625;595.3624202161627;13.85835016861564;9.459375619888306
9; LSTM(100,96,90);1;152687489.72501457;12356.677940490905;2342.8552532434333;23.19678502336458;8.720839977264404
9; LSTM(100,96,90);2;166499468.83782443;12903.467318431292;3255.8223147351528;24.370935422192456;9.579968929290771
9; LSTM(100,96,90);3;172833656.47497258;13146.621485194308;2595.0653078144023;24.846903644853903;8.962036371231079
9; LSTM(100,96,90);4;194730644.27688494;13954.592228971971;3900.8405676754046;26.44477377000518;8.63313603401184
9; LSTM(100,96,90);5;178965915.92571804;13377.814317956354;2748.4942522433994;25.547764637985747;8.627155065536499
9; LSTM(100,96,90);6;196463443.72169316;14016.54178896111;2682.0613302866695;26.974787037098114;8.975991010665894
11; LSTM(100,96,90);1;262869901.82079378;16213.263145363237;2802.7692491579946;11.762008217926178;8.990939140319824
11; LSTM(100,96,90);2;265832491.61520773;16304.370322560995;2869.8907394113776;11.950009219369539;9.463361978530884
11; LSTM(100,96,90);3;259249882.90944073;16101.238552031975;3614.4466789039143;11.9116170776238;8.947085618972778
11; LSTM(100,96,90);4;260169671.82895878;16129.775938585099;3442.0196119696775;12.017518597254417;9.422492265701294
11; LSTM(100,96,90);5;263945543.07818955;16246.400926918846;3121.7871590711875;12.10036235976624;12.239079713821411
11; LSTM(100,96,90);6;266746729.52325705;16332.382848906556;3732.673327579978;12.265174400317488;12.114559650421143
12; LSTM(100,96,90);1;32938164.265291907;5739.178013033914;1152.1494058099706;11.782224735664256;10.58959436416626
