SK_PONTO;Best Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration
12;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;1870.622066134712;43.25068862035276;32.88981570396277;10.208959768049574;183.00115418434143
12;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;2293.1093867088443;47.8864217363215;39.065147386822474;11.20564154831131;183.18505883216858
4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;20474.79294948081;143.0901567176471;127.78093023167594;21.969284821061066;200.6885712146759
4;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;6634.687348876571;81.45359015339085;40.97592171101917;10.492669607881169;194.35146236419678
4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;6925.062385602562;83.21695972337947;48.788564517104305;11.393292096965904;193.58273673057556
4;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;5921.88919517378;76.9538120899399;35.75344341619143;10.276525770002669;183.45809030532837
4;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;6622.688449855009;81.3799020019993;37.819445315986286;11.396380536671108;178.35513925552368
4;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;37744.9345654531;194.28055632371732;186.24202964662948;29.978419950008522;182.07846999168396
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;63152.697659461934;251.30200488548024;173.46051311594601;5.9096241645635;3140.382899284363
13;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;70378.16702030828;265.28883696889375;183.4476285076655;5.9392346821276965;143.28079748153687
13;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;101799.83451619811;319.06086334146045;248.33090105826705;7.613309584206399;380.7848279476166
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;69579.66367158598;263.77957402267896;182.58149050488646;5.937365017279783;169.50080847740173
13;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;148132.52086200277;384.87987848418726;331.7700820386128;9.69219687287732;206.52448558807373
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);6;131978.96819796602;363.289097273736;253.0367293135714;8.73279839361633;201.59980368614197
8;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;44.00525051614258;6.633645341450098;3.1363275432150033;2.2671244550721386;219.68949699401855
8;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2;197.3194724802734;14.047044973241645;12.565049760959823;6.921114109665977;193.83288860321045
8;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;1816.4586588018399;42.61993264661313;44.55811704922726;21.019158027207823;155.29897117614746
