SK_PONTO;freq;model;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;Best_Params;SVR-LSTM;SVR-MLP;SVR;LSTM;ARIMA1;ARIMA2;MLP
1;2-Day;SVR-MLP;6;6250226,34;2500,05;718,56;32,81;27,5;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;32,81;999,0;999,0;999,0;999,0;999,0
1;2-Day;SVR;1;5278922,81;2297,59;638,88;28,97;7,7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;28,97;999,0;999,0;999,0;999,0
1;2-Day;SVR;2;5667351,3;2380,62;620,85;30,24;12,6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;30,24;999,0;999,0;999,0;999,0
1;2-Day;SVR;3;6112185,98;2472,28;596,34;31,6;12,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;31,6;999,0;999,0;999,0;999,0
1;2-Day;SVR;4;6379672,9;2525,8;616,47;31,98;9,3;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;31,98;999,0;999,0;999,0;999,0
1;2-Day;SVR;5;5924378,94;2434,0;596,15;30,13;10,0;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;30,13;999,0;999,0;999,0;999,0
1;2-Day;SVR;6;6225043,51;2495,0;631,73;31,67;6,9;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;31,67;999,0;999,0;999,0;999,0
4;2-Day;ARIMA1;1;7605,59;87,21;65,66;11,88;29,4;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;11,88;999,0;999,0
4;2-Day;ARIMA1;2;36696,58;191,56;153,78;34,19;129,8;ARIMA(5,1,1)(0,0,0);999,0;999,0;999,0;999,0;34,19;999,0;999,0
4;2-Day;ARIMA1;3;19838,79;140,85;110,6;19,66;66,7;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;19,66;999,0;999,0
4;2-Day;ARIMA1;4;27853,94;166,89;131,55;24,28;18,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;24,28;999,0;999,0
4;2-Day;ARIMA1;5;30393,61;174,34;137,26;25,86;18,2;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;25,86;999,0;999,0
4;2-Day;ARIMA1;6;32743,5;180,95;142,24;27,47;22,3;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;27,47;999,0;999,0
4;2-Day;ARIMA2;1;7611,49;87,24;65,35;11,85;30,4;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;11,85;999,0
4;2-Day;ARIMA2;2;146358,99;382,57;318,0;32,32;90,0;ARIMA(5,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;32,32;999,0
4;2-Day;ARIMA2;3;15318,44;123,77;96,72;17,06;61,6;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;17,06;999,0
4;2-Day;ARIMA2;4;26390,44;162,45;127,81;24,46;24,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;24,46;999,0
4;2-Day;ARIMA2;5;29172,67;170,8;133,71;33,36;27,7;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;33,36;999,0
4;2-Day;ARIMA2;6;32580,72;180,5;140,0;30,71;42,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;30,71;999,0
4;2-Day;LSTM;1;2941436,0;1715,06;364,2;11,4;8,2; LSTM(100,96,90);999,0;999,0;999,0;11,4;999,0;999,0;999,0
4;2-Day;LSTM;2;3960186,53;1990,02;330,86;8,64;8,8; LSTM(100,96,90);999,0;999,0;999,0;8,64;999,0;999,0;999,0
4;2-Day;LSTM;3;3658689,12;1912,77;330,8;14,43;8,6; LSTM(100,96,90);999,0;999,0;999,0;14,43;999,0;999,0;999,0
4;2-Day;LSTM;4;4042656,19;2010,64;344,27;14,74;8,6; LSTM(100,96,90);999,0;999,0;999,0;14,74;999,0;999,0;999,0
4;2-Day;LSTM;5;3219987,87;1794,43;347,35;12,17;8,8; LSTM(100,96,90);999,0;999,0;999,0;12,17;999,0;999,0;999,0
4;2-Day;LSTM;6;3363938,15;1834,1;347,88;15,23;10,2; LSTM(100,96,90);999,0;999,0;999,0;15,23;999,0;999,0;999,0
4;2-Day;MLP;1;2913451,4;1706,88;365,06;9,24;34,1;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;9,24
4;2-Day;MLP;2;2947600,66;1716,86;367,83;10,6;36,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;10,6
4;2-Day;MLP;3;2867677,69;1693,42;414,76;11,83;32,0;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;11,83
4;2-Day;MLP;4;2900329,44;1703,04;384,38;12,15;37,4;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,15
4;2-Day;MLP;5;2828632,03;1681,85;372,7;12,39;36,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;12,39
4;2-Day;MLP;6;3061372,78;1749,68;343,04;14,16;33,4;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;14,16
4;2-Day;SVR-LSTM;1;3688507,24;1920,55;476,78;19,03;21,1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);19,03;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-LSTM;2;4119705,08;2029,71;705,72;16,73;17,3;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);16,73;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-LSTM;3;6544126,73;2558,15;1925,18;20,23;16,1;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);20,23;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-LSTM;4;5092521,84;2256,66;1039,01;20,91;15,6;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);20,91;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-LSTM;5;3892754,19;1973,01;1005,99;18,95;15,5;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);18,95;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-LSTM;6;3131957,07;1769,73;360,41;16,06;15,1;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);16,06;999,0;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;1;3615605,52;1901,47;556,47;10,53;23,9;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;10,53;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;2;3626734,12;1904,4;409,76;13,55;33,4;SVR-MLP{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;13,55;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;3;4945683,51;2223,89;1253,02;17,41;35,0;SVR-MLP{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;17,41;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;4;5422073,96;2328,53;1484,91;19,57;38,1;SVR-MLP{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;19,57;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;5;3572651,32;1890,15;703,44;15,01;21,6;SVR-MLP{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;15,01;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR-MLP;6;3045221,14;1745,06;384,88;15,79;14,5;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;15,79;999,0;999,0;999,0;999,0;999,0
4;2-Day;SVR;1;4864411,46;2205,54;433,16;19,29;16,9;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-06, 'kernel': 'rbf'};999,0;999,0;19,29;999,0;999,0;999,0;999,0
4;2-Day;SVR;2;3241116,16;1800,31;390,88;13,61;62,2;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;13,61;999,0;999,0;999,0;999,0
4;2-Day;SVR;3;3976480,58;1994,11;398,63;14,25;59,3;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;14,25;999,0;999,0;999,0;999,0
4;2-Day;SVR;4;3582956,73;1892,87;373,36;15,82;56,4;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;15,82;999,0;999,0;999,0;999,0
4;2-Day;SVR;5;3747036,98;1935,73;407,7;16,41;46,6;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;16,41;999,0;999,0;999,0;999,0
4;2-Day;SVR;6;2788765,6;1669,96;359,81;15,07;31,8;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;15,07;999,0;999,0;999,0;999,0
5;2-Day;ARIMA1;1;31119,4;176,41;140,52;19,25;48,2;ARIMA(0,1,2)(0,0,0);999,0;999,0;999,0;999,0;19,25;999,0;999,0
5;2-Day;ARIMA1;2;49339,2;222,12;176,61;26,43;83,3;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;26,43;999,0;999,0
5;2-Day;ARIMA1;3;147092,21;383,53;312,02;24,94;37,3;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;24,94;999,0;999,0
5;2-Day;ARIMA1;4;249561,74;499,56;424,75;454,8;184,5;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;454,8;999,0;999,0
5;2-Day;ARIMA1;5;40998,5;202,48;163,3;23,6;175,0;ARIMA(2,1,0)(0,0,0);999,0;999,0;999,0;999,0;23,6;999,0;999,0
5;2-Day;ARIMA1;6;39223,67;198,05;161,21;17,89;75,3;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;17,89;999,0;999,0
5;2-Day;ARIMA2;1;35311,06;187,91;148,58;20,87;45,0;ARIMA(0,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;20,87;999,0
5;2-Day;ARIMA2;2;64367,27;253,71;195,51;34,34;105,2;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;34,34;999,0
5;2-Day;ARIMA2;3;90542,66;300,9;226,63;46,27;77,0;ARIMA(5,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;46,27;999,0
5;2-Day;ARIMA2;4;69296,17;263,24;201,48;39,03;19,1;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;39,03;999,0
5;2-Day;ARIMA2;5;93542,76;305,85;230,6;47,58;24,1;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;47,58;999,0
5;2-Day;ARIMA2;6;130621,52;361,42;269,57;70,53;26,4;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;70,53;999,0
5;2-Day;LSTM;1;4760433,77;2181,84;742,53;9,68;10,1; LSTM(100,96,90);999,0;999,0;999,0;9,68;999,0;999,0;999,0
5;2-Day;LSTM;2;3845332,81;1960,95;626,48;8,94;9,4; LSTM(100,96,90);999,0;999,0;999,0;8,94;999,0;999,0;999,0
5;2-Day;LSTM;3;3524767,56;1877,44;669,97;8,35;9,1; LSTM(100,96,90);999,0;999,0;999,0;8,35;999,0;999,0;999,0
5;2-Day;LSTM;4;3477883,92;1864,91;676,21;8,36;9,6; LSTM(100,96,90);999,0;999,0;999,0;8,36;999,0;999,0;999,0
5;2-Day;LSTM;5;4329001,2;2080,63;686,11;8,77;9,2; LSTM(100,96,90);999,0;999,0;999,0;8,77;999,0;999,0;999,0
5;2-Day;LSTM;6;3744607,96;1935,1;655,18;8,75;9,6; LSTM(100,96,90);999,0;999,0;999,0;8,75;999,0;999,0;999,0
5;2-Day;MLP;1;4457158,53;2111,2;859,4;9,93;36,6;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;9,93
5;2-Day;MLP;2;4213275,48;2052,63;659,43;9,18;34,5;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;9,18
5;2-Day;MLP;3;3933343,55;1983,27;687,38;8,83;35,4;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;8,83
5;2-Day;MLP;4;3605848,27;1898,91;674,13;8,5;41,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;8,5
5;2-Day;MLP;5;3814270,19;1953,02;678,59;9,15;38,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;9,15
5;2-Day;MLP;6;3719029,05;1928,48;645,18;8,73;33,4;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;8,73
5;2-Day;SVR-LSTM;1;10987118,14;3314,68;1946,97;16,09;16,3;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);16,09;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-LSTM;2;4655319,86;2157,62;828,58;10,59;15,0;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);10,59;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-LSTM;3;3813062,17;1952,71;803,39;10,05;10,2;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);10,05;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-LSTM;4;6028373,94;2455,27;1567,14;13,34;10,4;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);13,34;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-LSTM;5;4478648,67;2116,28;749,53;10,98;16,7;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);10,98;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-LSTM;6;4008211,79;2002,05;809,81;10,41;18,2;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);10,41;999,0;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;1;11191630,07;3345,39;1585,32;14,89;13,7;SVR-MLP{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;14,89;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;2;4621647,69;2149,8;831,48;10,53;14,2;SVR-MLP{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;10,53;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;3;3715158,56;1927,47;680,36;9,78;10,9;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;9,78;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;4;6845919,63;2616,47;1839,46;14,31;15,6;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;14,31;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;5;7063526,45;2657,73;1972,01;14,96;14,2;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;14,96;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR-MLP;6;3969904,29;1992,46;800,14;10,31;14,2;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;10,31;999,0;999,0;999,0;999,0;999,0
5;2-Day;SVR;1;4047073,34;2011,73;790,29;9,91;16,4;{'C': 1255555, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,91;999,0;999,0;999,0;999,0
5;2-Day;SVR;2;3406152,59;1845,58;663,74;9,16;38,7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,16;999,0;999,0;999,0;999,0
5;2-Day;SVR;3;3554712,14;1885,39;647,8;9,41;30,7;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,41;999,0;999,0;999,0;999,0
5;2-Day;SVR;4;3667695,06;1915,12;645,43;9,49;31,0;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,49;999,0;999,0;999,0;999,0
5;2-Day;SVR;5;3741945,67;1934,41;659,59;9,83;25,9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,83;999,0;999,0;999,0;999,0
5;2-Day;SVR;6;3609046,28;1899,75;623,73;9,6;19,4;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,6;999,0;999,0;999,0;999,0
6;2-Day;ARIMA1;1;11244,25;106,04;100,31;38,02;34,3;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;38,02;999,0;999,0
6;2-Day;ARIMA1;2;15602,08;124,91;118,23;44,64;52,9;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;44,64;999,0;999,0
6;2-Day;ARIMA1;3;25419,18;159,43;136,53;99,12;46,6;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;99,12;999,0;999,0
6;2-Day;ARIMA1;4;27397,53;165,52;154,79;67,8;26,9;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;67,8;999,0;999,0
6;2-Day;ARIMA1;5;27158,7;164,8;154,2;66,7;25,1;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;66,7;999,0;999,0
6;2-Day;ARIMA1;6;27694,09;166,42;155,35;68,97;28,9;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;68,97;999,0;999,0
6;2-Day;ARIMA2;1;17365,14;131,78;124,35;52,47;102,0;ARIMA(0,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;52,47;999,0
6;2-Day;ARIMA2;2;21015,52;144,97;136,91;54,14;15,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;54,14;999,0
6;2-Day;ARIMA2;3;22192,42;148,97;140,47;56,44;19,1;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;56,44;999,0
6;2-Day;ARIMA2;4;31905,46;178,62;165,73;92,39;87,0;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;92,39;999,0
6;2-Day;ARIMA2;5;28502,6;168,83;157,53;75,69;73,3;ARIMA(1,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;75,69;999,0
6;2-Day;ARIMA2;6;28387,78;168,49;157,12;76,61;139,4;ARIMA(3,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;76,61;999,0
6;2-Day;LSTM;1;336820,83;580,36;210,0;6,19;10,8; LSTM(100,96,90);999,0;999,0;999,0;6,19;999,0;999,0;999,0
6;2-Day;LSTM;2;329060,32;573,64;200,98;5,83;11,1; LSTM(100,96,90);999,0;999,0;999,0;5,83;999,0;999,0;999,0
6;2-Day;LSTM;3;319798,29;565,51;184,05;5,59;9,6; LSTM(100,96,90);999,0;999,0;999,0;5,59;999,0;999,0;999,0
6;2-Day;LSTM;4;292677,22;541,0;191,91;5,68;9,4; LSTM(100,96,90);999,0;999,0;999,0;5,68;999,0;999,0;999,0
6;2-Day;LSTM;5;272478,39;521,99;198,85;5,53;10,0; LSTM(100,96,90);999,0;999,0;999,0;5,53;999,0;999,0;999,0
6;2-Day;LSTM;6;275967,13;525,33;196,4;5,52;9,5; LSTM(100,96,90);999,0;999,0;999,0;5,52;999,0;999,0;999,0
6;2-Day;MLP;1;327180,72;572,0;204,55;6,02;38,8;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;6,02
6;2-Day;MLP;2;287700,89;536,38;187,2;5,69;33,5;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,69
6;2-Day;MLP;3;289273,35;537,84;233,49;5,97;38,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,97
6;2-Day;MLP;4;260528,7;510,42;195,76;5,46;38,6;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,46
6;2-Day;MLP;5;276594,94;525,92;207,1;5,87;35,0;{'activation': 'identity', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,87
6;2-Day;MLP;6;252826,92;502,82;207,53;5,58;32,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;5,58
6;2-Day;SVR-LSTM;1;471238,99;686,47;457,29;8,9;20,5;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);8,9;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-LSTM;2;1152878,16;1073,72;837,5;15,37;20,1;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);15,37;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-LSTM;3;791120,59;889,45;482,21;10,79;22,7;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);10,79;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-LSTM;4;329489,97;574,01;266,3;6,36;23,7;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6,36;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-LSTM;5;311191,62;557,85;225,03;6,38;20,1;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6,38;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-LSTM;6;325977,22;570,94;320,75;6,97;20,0;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6,97;999,0;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-MLP;1;398038,71;630,9;297,74;7,25;15,7;SVR-MLP{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;7,25;999,0;999,0;999,0;999,0;999,0
6;2-Day;SVR-MLP;2;347375,01;589,39;216,73;6,38;13,4;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;6,38;999,0;999,0;999,0;999,0;999,0
